timestamp,tollID,tagRef,tagHomeID,charge
2022-01-27 18:37,EG33,EGVWPVS7H,EG,2.0
2022-01-27 18:37,EG37,KOJDP0LVS,KO,1.4
2022-01-27 18:51,NO03,NOXFGCAQV,NO,3.25
2022-01-27 19:26,AM01,NAOP0J43D5,NAO,2.0
2022-01-27 19:27,NAO14,NAONSM43D8,NAO,2.5
2022-01-27 19:32,EG26,AMHJ7XVG0,AM,1.8
2022-01-27 20:53,NAO34,NAOURTP0LZ,NAO,2.5
2022-01-27 21:06,MO03,MOJCKJLTE,MO,2.1
2022-01-27 21:06,EG12,EGSEIMVIH,EG,0.5
2022-01-27 21:11,NAO27,OOQ0OXFQ8,OO,2.5
2022-01-27 21:15,NAO32,NORCBPLJD,NO,2.5
2022-01-27 22:03,EG10,EGIGQPKI7,EG,0.9
2022-01-27 22:51,AM02,AMNT3W5UZ,AM,2.0
2022-01-27 23:02,OO03,NAOVZ41NAM,NAO,2.4
2022-01-27 23:26,OO08,OOZSJ49IT,OO,1.9
2022-01-27 23:39,OO03,OOZSJ49IT,OO,2.4
2022-01-28 00:00,AM09,AMNT3W5UZ,AM,3.1
2022-01-28 00:07,EG17,KOWM31YIH,KO,2.1
2022-01-28 00:10,MO05,NAOP0J43D5,NAO,2.6
2022-01-28 00:17,NO06,NO7PTX63C,NO,3.25
2022-01-28 00:28,EG18,NAO5ZJA8DZ,NAO,2.1
2022-01-28 00:30,KO07,KOWKTAKPU,KO,1.85
2022-01-28 00:45,AM04,AMLJH75LX,AM,2.2
2022-01-28 00:46,AM08,OO1B0Z3NX,OO,2.8
2022-01-28 01:12,AM05,AMV3A3ZMF,AM,3.6
2022-01-28 01:17,OO07,OO1B0Z3NX,OO,1.9
2022-01-28 01:23,AM09,NAO09SKDGI,NAO,3.1
2022-01-28 01:37,NO10,NOX6GVWRD,NO,4.2
2022-01-28 01:57,AM01,NAOP0J43D5,NAO,2.0
2022-01-28 02:12,EG19,EGYTJXEPQ,EG,1.4
2022-01-28 02:38,EG15,EGVWPVS7H,EG,1.2
2022-01-28 02:47,AM05,AMXAJI0Y6,AM,3.6
2022-01-28 03:34,NAO22,NAOVZ41NAM,NAO,2.5
2022-01-28 03:54,KO09,EGC11ERTJ,EG,2.05
2022-01-28 04:16,NAO32,NAOP0J43D5,NAO,2.5
2022-01-28 04:16,GE02,NOXFGCAQV,NO,14.7
2022-01-28 04:22,MO06,MOV86WZS3,MO,2.6
2022-01-28 04:48,NAO07,NAOURTP0LZ,NAO,2.5
2022-01-28 05:48,OO07,NAONSM43D8,NAO,1.9
2022-01-28 05:55,OO03,NAOVZ41NAM,NAO,2.4
2022-01-28 06:16,OO01,OO7PZE9VI,OO,2.3
2022-01-28 06:53,NAO28,AMNT3W5UZ,AM,2.5
2022-01-28 07:26,NO05,OO1B0Z3NX,OO,3.25
2022-01-28 08:07,AM05,NAOURTP0LZ,NAO,3.6
2022-01-28 08:16,KO02,AMHJ7XVG0,AM,3.4
2022-01-28 08:20,AM04,AMH9SDBDW,AM,2.2
2022-01-28 08:33,EG30,EG7UR23GD,EG,1.5
2022-01-28 09:14,NAO34,NAOURTP0LZ,NAO,2.5
2022-01-28 09:15,EG22,NAO5UQPGB7,NAO,1.6
2022-01-28 09:17,KO02,KOIXA11DP,KO,3.4
2022-01-28 09:25,AM03,AMLJH75LX,AM,2.2
2022-01-28 09:39,EG08,AMXAJI0Y6,AM,1.8
2022-01-28 10:16,MO05,NAOP0J43D5,NAO,2.6
2022-01-28 10:54,MO04,MOV86WZS3,MO,2.1
2022-01-28 11:11,NAO03,NAOLY8OZCY,NAO,2.5
2022-01-28 11:12,MO09,MOJCKJLTE,MO,2.7
2022-01-28 12:15,NO03,NOXFGCAQV,NO,3.25
2022-01-28 12:35,NAO03,EGF1T2TAL,EG,2.5
2022-01-28 13:00,NO11,NOXFGCAQV,NO,3.35
2022-01-28 13:05,EG17,EGIGQPKI7,EG,2.1
2022-01-28 13:06,KO04,KOIXA11DP,KO,2.95
2022-01-28 13:39,OO06,OO3KKV9RF,OO,3.5
2022-01-28 14:09,OO03,OO1B0Z3NX,OO,2.4
2022-01-28 14:39,MO02,NAOHL1N13J,NAO,1.35
2022-01-28 14:59,MO06,MOV86WZS3,MO,2.6
2022-01-28 15:08,AM10,AMXAJI0Y6,AM,3.1
2022-01-28 15:20,KO09,KONCXLL4Z,KO,2.05
2022-01-28 15:28,NAO17,OO1B0Z3NX,OO,2.5
2022-01-28 16:34,EG01,NAO5UQPGB7,NAO,3.0
2022-01-28 17:41,AM02,EGVWPVS7H,EG,2.0
2022-01-28 17:44,NO13,NO7PTX63C,NO,4.15
2022-01-28 17:49,NAO30,NAOBMYOFQE,NAO,2.5
2022-01-28 18:06,AM01,AMHJ7XVG0,AM,2.0
2022-01-28 18:09,AM04,AMLJH75LX,AM,2.2
2022-01-28 18:14,NAO29,OOZSJ49IT,OO,2.5
2022-01-28 18:22,KO07,KOIXA11DP,KO,1.85
2022-01-28 18:44,NAO30,NAONSM43D8,NAO,2.5
2022-01-28 18:47,NAO12,NAOHL1N13J,NAO,2.5
2022-01-28 20:18,KO02,NAOLY8OZCY,NAO,3.4
2022-01-28 20:24,EG28,EG9CHJ755,EG,1.4
2022-01-28 21:04,MO10,EG7UR23GD,EG,2.7
2022-01-28 21:13,NAO11,NAO09SKDGI,NAO,2.5
2022-01-28 21:27,EG28,EGSEIMVIH,EG,1.4
2022-01-28 21:37,KO02,EG9CHJ755,EG,3.4
2022-01-28 21:38,NO01,NO7PTX63C,NO,3.85
2022-01-28 21:39,NAO07,NAOBMYOFQE,NAO,2.5
2022-01-28 22:19,OO01,OOZSJ49IT,OO,2.3
2022-01-28 22:25,AM04,AMLJH75LX,AM,2.2
2022-01-28 23:02,NAO10,NAOLY8OZCY,NAO,2.5
2022-01-28 23:21,KO04,KOWKTAKPU,KO,2.95
2022-01-28 23:46,AM08,AMLJH75LX,AM,2.8
2022-01-28 23:58,NAO25,OO3KKV9RF,OO,2.5
2022-01-29 00:31,NAO32,NAOHL1N13J,NAO,2.5
2022-01-29 00:56,EG19,OO7PZE9VI,OO,1.4
2022-01-29 01:31,EG10,EGSEIMVIH,EG,0.9
2022-01-29 01:39,NAO37,NAOLY8OZCY,NAO,2.5
2022-01-29 01:46,AM02,EGRHOCN9J,EG,2.0
2022-01-29 01:48,EG11,EGRHOCN9J,EG,0.5
2022-01-29 03:05,OO04,OO3KKV9RF,OO,2.4
2022-01-29 03:48,EG03,NAO09SKDGI,NAO,1.2
2022-01-29 03:52,OO05,OOZSJ49IT,OO,3.5
2022-01-29 04:17,MO01,MOV86WZS3,MO,1.35
2022-01-29 04:43,NO11,NAOBMYOFQE,NAO,3.35
2022-01-29 04:49,NAO30,EGUT0CVS4,EG,2.5
2022-01-29 04:55,EG08,EGRHOCN9J,EG,1.8
2022-01-29 05:31,MO06,MOV86WZS3,MO,2.6
2022-01-29 05:33,AM08,AMLJH75LX,AM,2.8
2022-01-29 06:03,KO08,NAOLY8OZCY,NAO,1.85
2022-01-29 06:31,GE02,KOWKTAKPU,KO,14.7
2022-01-29 07:16,NAO41,NAO09SKDGI,NAO,2.5
2022-01-29 08:22,KO03,KOWKTAKPU,KO,2.95
2022-01-29 08:50,MO03,MOJCKJLTE,MO,2.1
2022-01-29 09:05,EG09,AMXAJI0Y6,AM,0.9
2022-01-29 09:17,AM05,NAOURTP0LZ,NAO,3.6
2022-01-29 09:34,KO03,KONCXLL4Z,KO,2.95
2022-01-29 09:50,EG04,EGYTJXEPQ,EG,1.2
2022-01-29 11:00,EG05,EGIGQPKI7,EG,1.7
2022-01-29 11:35,AM06,NAOBMYOFQE,NAO,3.6
2022-01-29 11:51,MO02,OOZSJ49IT,OO,1.35
2022-01-29 12:19,KO09,EGUT0CVS4,EG,2.05
2022-01-29 12:44,GE02,NOXFGCAQV,NO,14.7
2022-01-29 12:48,EG14,NAOHAFEYUH,NAO,1.2
2022-01-29 13:37,KO01,KOJDP0LVS,KO,3.4
2022-01-29 14:28,NAO41,NAO09SKDGI,NAO,2.5
2022-01-29 14:57,NO07,EGF1T2TAL,EG,3.55
2022-01-29 15:37,NAO07,NAOP0J43D5,NAO,2.5
2022-01-29 16:38,KO07,NAOURTP0LZ,NAO,1.85
2022-01-29 16:47,NO08,NOQLL8OS9,NO,3.55
2022-01-29 16:59,OO06,EGYTJXEPQ,EG,3.5
2022-01-29 17:02,NAO32,NAOHL1N13J,NAO,2.5
2022-01-29 17:12,EG10,EGC11ERTJ,EG,0.9
2022-01-29 17:36,AM05,AMH9SDBDW,AM,3.6
2022-01-29 18:00,EG01,NAO5UQPGB7,NAO,3.0
2022-01-29 18:03,NO10,NAOP0J43D5,NAO,4.2
2022-01-29 18:13,AM03,AMXAJI0Y6,AM,2.2
2022-01-29 18:27,NO14,OO1B0Z3NX,OO,4.15
2022-01-29 18:46,NAO26,KOJDP0LVS,KO,2.5
2022-01-29 19:08,KO09,NAO5ZJA8DZ,NAO,2.05
2022-01-29 19:09,KO09,KOWM31YIH,KO,2.05
2022-01-29 19:46,NO10,NO7PTX63C,NO,4.2
2022-01-29 20:17,EG37,EGSEIMVIH,EG,1.4
2022-01-29 20:44,NAO26,NAOHAFEYUH,NAO,2.5
2022-01-29 22:01,OO01,OO7PZE9VI,OO,2.3
2022-01-29 23:21,MO08,MOJCKJLTE,MO,3.15
2022-01-29 23:29,NO10,NOX6GVWRD,NO,4.2
2022-01-30 00:20,KO09,KOIXA11DP,KO,2.05
2022-01-30 00:24,EG05,EGYTJXEPQ,EG,1.7
2022-01-30 00:33,EG37,EGSEIMVIH,EG,1.4
2022-01-30 00:56,NAO30,NAONSM43D8,NAO,2.5
2022-01-30 01:23,KO03,NAOBMYOFQE,NAO,2.95
2022-01-30 01:47,NAO30,NAOBMYOFQE,NAO,2.5
2022-01-30 02:01,NO03,NOE1V2ISQ,NO,3.25
2022-01-30 02:21,EG36,EGC11ERTJ,EG,1.0
2022-01-30 02:29,KO04,NOE1V2ISQ,NO,2.95
2022-01-30 03:01,NAO09,KOJDP0LVS,KO,2.5
2022-01-30 03:43,EG15,EGVWPVS7H,EG,1.2
2022-01-30 04:15,MO09,MOJCKJLTE,MO,2.7
2022-01-30 04:26,KO05,KOWM31YIH,KO,1.9
2022-01-30 04:38,NAO11,EGSEIMVIH,EG,2.5
2022-01-30 04:49,KO05,EGF1T2TAL,EG,1.9
2022-01-30 04:56,NAO12,NAOURTP0LZ,NAO,2.5
2022-01-30 05:58,MO03,OOZSJ49IT,OO,2.1
2022-01-30 06:03,EG36,EGF1T2TAL,EG,1.0
2022-01-30 06:23,NO14,NO7PTX63C,NO,4.15
2022-01-30 06:25,NO04,NOE1V2ISQ,NO,3.25
2022-01-30 06:29,GE01,GEJA1WJ0T,GE,14.7
2022-01-30 06:51,NO04,NOQLL8OS9,NO,3.25
2022-01-30 07:16,EG07,EGSEIMVIH,EG,1.8
2022-01-30 07:25,NAO34,MOV86WZS3,MO,2.5
2022-01-30 07:39,OO04,OO7PZE9VI,OO,2.4
2022-01-30 07:50,NAO33,NAOHL1N13J,NAO,2.5
2022-01-30 07:57,NO02,NOXFGCAQV,NO,3.85
2022-01-30 08:36,EG33,EGIGQPKI7,EG,2.0
2022-01-30 08:44,NO11,NOXFGCAQV,NO,3.35
2022-01-30 08:44,GE02,GE5A0L725,GE,14.7
2022-01-30 08:49,EG37,KOJDP0LVS,KO,1.4
2022-01-30 09:04,OO07,OO1B0Z3NX,OO,1.9
2022-01-30 10:40,NAO04,OOQ0OXFQ8,OO,2.5
2022-01-30 10:56,KO02,OOZSJ49IT,OO,3.4
2022-01-30 10:58,OO02,NAOURTP0LZ,NAO,2.3
2022-01-30 11:00,OO09,OO3KKV9RF,OO,2.5
2022-01-30 11:10,EG32,EGC11ERTJ,EG,1.4
2022-01-30 11:14,NAO15,KOWKTAKPU,KO,2.5
2022-01-30 11:19,EG07,AMH9SDBDW,AM,1.8
2022-01-30 11:27,EG31,KOWKTAKPU,KO,1.4
2022-01-30 11:29,EG01,NORCBPLJD,NO,3.0
2022-01-30 11:57,KO10,KOJDP0LVS,KO,2.05
2022-01-30 12:07,KO01,KONCXLL4Z,KO,3.4
2022-01-30 12:15,KO02,EGIGQPKI7,EG,3.4
2022-01-30 12:19,MO02,MOV86WZS3,MO,1.35
2022-01-30 12:43,EG07,EGVWPVS7H,EG,1.8
2022-01-30 13:42,OO02,OO3KKV9RF,OO,2.3
2022-01-30 14:20,KO09,KOJDP0LVS,KO,2.05
2022-01-30 14:32,MO06,MOJCKJLTE,MO,2.6
2022-01-30 15:15,NAO10,NAO5UQPGB7,NAO,2.5
2022-01-30 15:18,OO08,EGIGQPKI7,EG,1.9
2022-01-30 15:24,NO04,NOQLL8OS9,NO,3.25
2022-01-30 15:34,OO08,OOZSJ49IT,OO,1.9
2022-01-30 15:43,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-01-30 15:55,NAO39,AMNT3W5UZ,AM,2.5
2022-01-30 16:00,NAO04,NAO5UQPGB7,NAO,2.5
2022-01-30 16:14,EG06,NAOBMYOFQE,NAO,1.7
2022-01-30 17:19,KO02,AMHJ7XVG0,AM,3.4
2022-01-30 18:06,OO08,OOQ0OXFQ8,OO,1.9
2022-01-30 18:25,EG14,OO3KKV9RF,OO,1.2
2022-01-30 18:37,NAO02,KOIXA11DP,KO,2.5
2022-01-30 18:53,OO06,OO1B0Z3NX,OO,3.5
2022-01-30 18:54,NAO16,EGUT0CVS4,EG,2.5
2022-01-30 19:02,AM05,AMH9SDBDW,AM,3.6
2022-01-30 19:16,AM10,AMV3A3ZMF,AM,3.1
2022-01-30 19:35,MO08,NAOLY8OZCY,NAO,3.15
2022-01-30 20:36,NAO18,NAOHAFEYUH,NAO,2.5
2022-01-30 20:41,NAO32,NAO5UQPGB7,NAO,2.5
2022-01-30 21:01,EG12,EGF1T2TAL,EG,0.5
2022-01-30 21:23,EG34,EGUT0CVS4,EG,2.0
2022-01-30 21:39,KO07,AMXAJI0Y6,AM,1.85
2022-01-30 22:03,EG05,EGYTJXEPQ,EG,1.7
2022-01-30 22:07,NAO41,NAOHL1N13J,NAO,2.5
2022-01-30 22:11,NAO05,NAOP0J43D5,NAO,2.5
2022-01-30 23:04,OO02,NAOURTP0LZ,NAO,2.3
2022-01-30 23:25,NAO10,NAO5UQPGB7,NAO,2.5
2022-01-31 00:51,NO03,NORCBPLJD,NO,3.25
2022-01-31 01:01,AM02,AMH9SDBDW,AM,2.0
2022-01-31 01:17,KO07,KOJDP0LVS,KO,1.85
2022-01-31 01:27,EG37,EGRHOCN9J,EG,1.4
2022-01-31 01:31,KO06,EGC11ERTJ,EG,1.9
2022-01-31 01:31,KO04,KOIXA11DP,KO,2.95
2022-01-31 01:48,AM01,AMH9SDBDW,AM,2.0
2022-01-31 02:19,NAO31,OO7PZE9VI,OO,2.5
2022-01-31 02:36,NO14,NOE1V2ISQ,NO,4.15
2022-01-31 02:42,NAO01,NAOURTP0LZ,NAO,2.5
2022-01-31 04:09,AM04,AMH9SDBDW,AM,2.2
2022-01-31 04:09,MO08,MOV86WZS3,MO,3.15
2022-01-31 04:28,NO06,EGRHOCN9J,EG,3.25
2022-01-31 04:43,NAO39,NAOP0J43D5,NAO,2.5
2022-01-31 04:44,NO02,NORCBPLJD,NO,3.85
2022-01-31 05:07,KO03,KOIXA11DP,KO,2.95
2022-01-31 05:10,NAO40,NAOP0J43D5,NAO,2.5
2022-01-31 05:17,OO10,OOQ0OXFQ8,OO,2.5
2022-01-31 06:08,MO09,AMV3A3ZMF,AM,2.7
2022-01-31 06:08,MO10,MOV86WZS3,MO,2.7
2022-01-31 06:29,NAO32,NAO5ZJA8DZ,NAO,2.5
2022-01-31 06:35,NAO37,NAOHL1N13J,NAO,2.5
2022-01-31 07:38,NAO10,NAOLY8OZCY,NAO,2.5
2022-01-31 07:40,NAO05,NAO5ZJA8DZ,NAO,2.5
2022-01-31 08:15,NAO08,NAOURTP0LZ,NAO,2.5
2022-01-31 08:30,EG03,EGUT0CVS4,EG,1.2
2022-01-31 08:44,OO06,OO7PZE9VI,OO,3.5
2022-01-31 08:57,NAO18,NOXFGCAQV,NO,2.5
